Key,Text,split
612,Informally hired employees are just fired without a termination contract.,train
613,I will not resign this year.,train
614,You should throw a party for your employees before this year ends.,train
615,You have a right to work.,train
616,What are some of the economic difficulties facing businesses?,train
617,A four weeks notice should be given to employees before termination.,train
618,Factories with more than ten employees are thinking of laying off workers.,test
619,Why don't you work from home instead of going to the office?,train
620,Non-essential workers will be affected by the pandemic.,train
621,Employees will not work during leave periods.,train
622,When are you planning to start a business?,train
623,Employees are entitled to paid sick leave.,train
624,Employers and employees should discuss paid or unpaid leave.,train
625,We are in dangerous times.,train
626,Employees were advised to take annual leave during the lockdown days.,train
627,Paid or unpaid leave should be justified.,train
628,Employers should not force employees to go on leave.,train
629,Employee leave is only granted when requested.,train
630,Employees can reject leave suggested by employers.,train
631,We don't have enough financial capacity.,train
632,Some workers can work from home.,train
633,Some employees receive an hourly pay based on daily completion of work.,train
634,Patients visitors' are going to be affected by the new guidelines.,train
635,I need a job that pays me a monthly salary.,train
636,The recruitment of a new employee will take some time.,train
637,My employers reasons for terminating my contract are not sufficient.,train
638,Every business is struggling in this pandemic.,train
639,There should be a reason for employee termination just as there was for employment.,train
640,There should be justifiable reasons for employee termination.,train
641,Some employers are using the pandemic as a reason to terminate employee contracts.,train
642,Some employers are using coronavirus losses as an excuse to terminate employee contracts.,train
643,Businesses need some financial support from the government to survive this period.,train
644,You should mind your employee's health.,train
645,It is illegal for an employee to work without taking leave.,test
646,I'm going to close this business next year.,train
647,Have you thought about recruiting a new team?,train
648,You can terminate the employee's contract if they fail to fulfil their obligations.,train
649,We shall settle this matter in courts of law.,train
650,How many people do you employ?,train
